zipcode,daily commute time,violent_crime_index,property_crime_index,household income,population,average age,race white percentage,race black percentage,race asian percentage,race hispanic percentage,race other percentage,average score,teacher student ratio,freelunch ratio,ethnic african ratio,ethnic asian ratio,ethnic hispanic ratio,ethnic white student ratio,ethnic two_or_more ratio,ethnic others ratio
90503,28,24.8,33.6,"77,047","45,349",37.4,41.4,3,38.4,11.8,5.4,92.19,24.8,18.3,3.71,41.9,20.34,24.2,9.41,0.44
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,86.07,26.4,31.3,0.85,43.76,33.68,9.4,12.14,0.17
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,79.11,24.6,34,3.18,38.15,40.75,8.67,8.67,0.58
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,73.48,26,46.3,6.26,19.8,46.26,18.99,6.87,1.82
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,58.42,25.7,53.7,7.46,31.04,39.7,11.64,7.76,2.4
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,82.86,26,31.1,3.84,32.41,36.89,13.43,12.37,1.06
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,82.13,24.5,39.1,8.24,29.13,41.24,12.49,7.75,1.15
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,76.46,22,48.3,9.22,19.8,48.46,15.7,6.14,0.68
90504,27,26,34.2,"75,180","33,422",40.8,28.9,3.5,40.3,20.2,7.1,58.79,26.5,43.8,4.11,22.6,47.6,18.49,6.16,1.04
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,86.67,23.8,17.3,3.29,44.18,17.72,29.62,4.56,0.63
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,93.2,25.7,11.6,1.3,28.8,16.79,40.67,11.87,0.57
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,90.5,26.4,12.6,3.25,51.63,20.46,15.42,8.92,0.32
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,89.32,25,18.5,2.48,56.41,16.03,17.06,7.58,0.44
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,91.26,26.2,10.5,1.37,22.14,16.18,45.65,14.5,0.16
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,92.87,25.3,11.8,1.61,34.95,18.1,32.97,11.11,1.26
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,90.07,22.9,14.6,2.26,33.75,17.04,38.18,7.9,0.87
90505,30,19.9,28.7,"82,313","37,368",43.3,49.9,1.7,31.2,11.7,5.5,90.04,26.9,14.7,1.61,42.67,18.48,26.39,10.7,0.15
90506,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
90095,0,29.1,35.1,0,0,0,0,0,0,0,0,,,,,,,,,
91608,0,29.1,35.1,0,0,0,0,0,0,0,0,,,,,,,,,
93563,0,22.6,29,"67,917",0,0,0,0,0,0,0,,,,,,,,,
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,86.5,27.1,18.2,1.5,50.92,34.22,7.35,5.01,1
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,87.83,26.7,22.5,2.05,43.44,41.8,6.35,5.74,0.62
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,95.84,27,9.2,0.67,70.81,18.96,4.7,3.36,1.5
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,16.27,14.6,53.8,7.69,15.38,56.41,15.38,5.13,0.01
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,94.44,23.5,16.5,2.16,62.41,25.63,6.15,3.08,0.57
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,79.87,26.3,39.5,3.58,47.36,42,3.95,2.73,0.38
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,92.85,24.8,16,1.23,61.19,27.55,6.79,2.85,0.39
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,89.73,26.7,19.9,1.19,55.86,30.56,7.47,3.9,1.02
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,89.98,25.4,17.8,0.9,60.42,26.09,5.25,6.45,0.89
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,94.57,23.4,14.4,2.12,63.48,24.88,7.39,1.59,0.54
91789,35,13.8,19.2,"93,509","44,115",42.5,13.5,2.3,60.9,20.4,2.9,72.3,23.5,52.4,2.47,36.39,49.49,6.99,4.37,0.29
90502,26,31.1,37.9,"62,533","18,010",43.8,17.7,8.7,31.4,34.4,7.8,31.53,22.2,85.5,7.52,3.96,81,5.01,0.66,1.85
90502,26,31.1,37.9,"62,533","18,010",43.8,17.7,8.7,31.4,34.4,7.8,45.12,20.5,80.3,8.57,16.29,68.86,1.71,0.86,3.71
91790,32,28.2,35.9,"66,057","45,958",36.1,13.3,3.1,18.8,63.4,1.4,44.02,23.4,77.2,3.18,15.38,75.86,4.77,0.27,0.54
91790,32,28.2,35.9,"66,057","45,958",36.1,13.3,3.1,18.8,63.4,1.4,46.87,24,75.1,2.23,12.75,79.15,4.45,1.01,0.41
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,13.46,9.6,70.3,1.38,6.9,86.21,4.83,0,0.68
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,69.34,21.6,72.3,3.21,14.43,70.54,7.41,4.21,0.2
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,62.08,25,64.5,2.88,13.5,74.84,6.68,1.18,0.92
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,82.96,26.8,67.9,2.48,17.73,72.87,5.67,1.24,0.01
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,79.91,22.8,42.8,3,14.71,64.26,14.41,2.85,0.77
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,64.22,23.3,60.1,2.03,21.26,70.61,3.14,2.96,0
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,32.33,21.6,81.2,2.84,15.25,76.6,3.19,0.71,1.41
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,73.91,24.5,61.6,3.54,16.01,73.71,5.73,0.52,0.49
91791,35,27.7,35.6,"70,841","33,953",38.1,18,5.3,24.5,50.9,1.3,58.59,24.8,75,1.45,7.23,81.2,7.44,2.27,0.41
91792,37,31.8,40.2,"66,848","29,787",36.1,8,6.9,37.8,45.4,1.9,21.09,22.6,90.7,1.02,4.07,92.54,1.19,1.02,0.16
91792,37,31.8,40.2,"66,848","29,787",36.1,8,6.9,37.8,45.4,1.9,42.33,22,81,5.6,16.53,73.67,2.24,1.96,0
91792,37,31.8,40.2,"66,848","29,787",36.1,8,6.9,37.8,45.4,1.9,53.7,27.8,79.5,3.24,12.08,79.95,2.24,2.12,0.37
90069,27,43,52.8,"78,607","20,401",42.4,73,3,5.1,13.8,5.1,95.66,24.2,13.7,7.22,4.38,14.69,64.43,8.76,0.52
91746,32,35.7,41.2,"59,502","30,640",34.1,4.7,0.6,9.1,85,0.6,,,,,,,,,
90606,29,33.7,39.7,"63,833","32,599",34.6,9.3,0.9,1.6,87,1.2,49.07,25.9,88.8,0.23,0.69,97.25,0.92,0.92,0
90606,29,33.7,39.7,"63,833","32,599",34.6,9.3,0.9,1.6,87,1.2,30.42,21.6,90.7,0.61,0.4,92.73,3.23,2.42,0.61
90606,29,33.7,39.7,"63,833","32,599",34.6,9.3,0.9,1.6,87,1.2,45.98,25.2,83.3,0.21,0.21,94.78,2.71,1.88,0.21
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,30.46,24.2,83.1,1.03,0.52,83.99,5.85,8.26,0.35
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,33.72,27.7,77.4,0.22,0.44,90.02,6.65,2.44,0.23
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,59.89,28.2,71.3,0.23,1.37,93.17,2.05,2.73,0.45
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,34.47,25.5,78.2,0.74,0.49,91.18,4.17,2.45,0.97
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,57.61,24.6,64.5,1.1,3.31,87.22,4.57,3.31,0.49
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,32.9,24.4,77.5,1.08,0.49,91.82,4.73,1.48,0.4
90601,33,33,40.7,"70,841","34,025",37.4,19.4,1,6,72.1,1.5,60.71,24.2,73.3,0.62,0.83,92.16,5.11,1.03,0.25
90602,31,47.4,55.6,"47,622","26,482",31.2,19.5,1.2,2.5,75.4,1.4,,,,,,,,,
90603,34,16.4,23.6,"87,251","20,697",39.4,38.4,0.7,4.5,54.5,1.9,63.72,26.9,50.4,0.53,2.65,73.74,18.57,4.24,0.27
90222,32,58.4,66.2,"40,056","32,585",27.6,0.6,29.3,0.3,67.6,2.2,68.12,27.6,81.2,5.13,0.19,90.68,0.38,2.85,0.77
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,93.37,26.9,12.4,1.6,14.51,18.1,56.7,8.66,0.43
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,93.04,25.2,16.8,2.1,12.86,19.43,57.85,7.39,0.37
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,89.35,29.1,7,0.8,14.38,12.62,58.47,13.74,0
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,88.98,30.8,8.7,1.69,21.56,17.14,50.52,8.57,0.52
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,93.49,25.3,12.6,2.4,17.69,18.1,54.46,6.94,0.41
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,53.29,25,4.9,1.49,5.96,15.96,63.83,12.55,0.21
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,89.6,30.2,13.1,1.65,16.39,18.65,52.48,10.68,0.15
92656,27,18.6,24.5,"101,292","52,372",36.2,60.3,3.1,15.3,16,5.3,64.3,27.9,31.3,1.79,8.95,34.9,44.07,9.84,0.45
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,29.15,25.8,83.3,3.11,10.46,78.13,6.79,0.66,0.85
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,50.58,24.6,87.8,1.41,7.94,84.66,4.59,1.41,0
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,65.35,25.8,72.3,3.16,13.06,70.3,11.76,0.43,1.29
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,25.14,28.7,83.3,2.36,7.51,84.14,4.59,1.25,0.15
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,41.74,30.7,59.3,4.07,5.69,68.29,17.48,2.85,1.62
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,12.48,24.7,90.1,1.1,1.57,94.18,1.57,1.57,0.01
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,62.37,27.5,80,5.84,13.88,65.14,11.83,1.1,2.21
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,16.23,26.8,89.8,0.89,1.23,93.51,2.57,1.57,0.23
92801,29,43.7,57.5,"47,672","67,094",37.4,19.2,3.6,18,57.4,1.8,20.88,25,83.2,1.71,8.33,82.65,4.79,2.17,0.35
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,20.53,24.6,87.6,2.6,9.06,80.81,5.5,0.48,1.55
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,35.59,24.5,81.3,3.52,17.41,68.7,7.41,2.22,0.74
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,11.83,28,85.7,3.42,4.16,79.49,8.47,3.71,0.75
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,15.07,27.1,95,1.42,2.64,91.31,2.27,1.23,1.13
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,17.03,24.8,87.4,1.1,3.3,89.34,3.19,2.75,0.32
92802,27,43.5,56.8,"51,365","42,476",32.1,22.8,1.7,13.6,60.4,1.5,49.19,25.8,73.3,1.21,15.17,70.56,11.23,1.52,0.31
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,33.93,24.9,80.4,1.38,16.57,68.92,7.6,4.14,1.39
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,59.23,21.9,56.5,2.38,18.65,48.21,25.4,4.96,0.4
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,27.01,24.2,86.2,1.89,12.18,76.87,6.83,1.23,1
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,55.46,26.3,93.7,1.86,5.73,84.83,6.35,0.77,0.46
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,65.84,25.2,87.1,3.17,10,77.94,5.24,1.75,1.9
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,50.41,25.5,92.8,1.76,10.72,76.16,6.72,0.96,3.68
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,11.89,18.3,72.1,2.79,2.51,79.33,10.47,3.91,0.99
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,48.41,22.3,74.5,1.52,19.22,68.63,7.59,2.53,0.51
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,53.04,25.9,85.4,2.24,14.43,70.77,10.07,0.62,1.87
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,50.53,26.3,75.4,1.88,12.23,77.06,6.82,1.1,0.91
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,53.72,24.3,83.2,3.48,10.45,69.85,12.27,1.21,2.74
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,35.53,29.8,79.1,1.6,16.13,72.04,8.31,1.28,0.64
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,44.42,24,78.7,2.34,12.37,71.46,7.58,3.85,2.4
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,47.23,26.2,88.1,3.93,10.18,73.13,10.8,0.98,0.98
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,33.5,24.3,80.1,3.99,15.22,68.12,8.33,1.09,3.25
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,28.67,22.1,55.4,3.39,3.95,65.54,20.34,3.95,2.83
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,53.44,24.5,70.8,4.22,20.93,61.34,8.14,4.36,1.01
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,74.79,27.6,81.7,2.71,24.59,54.15,15.23,2.71,0.61
92804,29,37.1,52.1,"52,408","88,065",34.1,25,2.4,22.2,47.1,3.3,54.14,26.6,70,3.33,14.92,67.73,9.65,2.76,1.61
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,40.37,26.1,81,0.68,2.34,94.31,2.18,0.13,0.36
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,16.22,26.1,91.3,0.33,2.3,94.75,1.75,0.77,0.1
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,39.29,24.8,82.7,0.61,4.26,90.13,3.78,0.73,0.49
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,27.79,23.7,84,0.65,3.24,92.38,2.76,0.97,0
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,12,25.6,84.1,1.54,2.46,90.78,3.28,1.54,0.4
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,16.12,24.2,92.4,1.11,1.75,93.33,1.75,2.06,0
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,13.87,27,89.9,0.15,2.67,94.67,1.33,0.3,0.88
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,22.95,26.3,89.3,1.5,2.53,92.64,1.84,1.5,0
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,32.12,25.8,81.4,2.75,5.67,83.85,6.19,1.37,0.17
92805,28,41.8,55.2,"54,422","73,140",29.9,13.4,1.6,6.6,76.9,1.5,17.41,24.9,88.7,0.57,1,95.35,2.29,0.43,0.36
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,16.64,24.7,84.6,0.58,5.48,86.74,4.18,2.74,0.28
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,37.98,26.5,61.9,0.65,7.67,81.14,8.06,2.21,0.27
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,49.1,27.8,77.9,1.01,4.87,88.5,4.38,0.56,0.68
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,36.08,27.2,84.9,1.67,3.56,87.86,5.46,0.33,1.12
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,19,26.3,84.5,1.11,3.8,89.91,4.39,0.2,0.59
92806,28,34.2,50.1,"62,828","40,174",33.3,28,2.4,12.9,54.2,2.5,21.49,25.2,86.9,0.47,2.57,90.67,4.08,1.52,0.69
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,91.95,29,5.7,2.23,24.09,15.79,46.96,10.73,0.2
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,86.63,24.8,10.6,1.84,22.87,20.64,50.35,3.77,0.53
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,95.22,28.4,11.1,0.91,27.38,22.95,43.68,4.69,0.39
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,88.4,25.4,18.8,1.65,9.5,27.27,59.21,2.18,0.19
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,55.55,27.2,43.5,1.22,8.07,64.55,22.74,2.93,0.49
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,82.28,25.8,12.6,0.84,18.45,20.34,56.81,2.94,0.62
92807,29,16.8,28.7,"94,697","35,980",42.5,57,1.8,14.3,22.5,4.4,93.13,29.6,8.4,0.18,27.74,18.8,48.72,4.38,0.18
92808,32,17,29.2,"110,964","20,726",41.2,57.1,1.5,22.8,14.3,4.3,85.17,26.6,11.4,1.59,18.16,19.88,54.18,5.62,0.57
92808,32,17,29.2,"110,964","20,726",41.2,57.1,1.5,22.8,14.3,4.3,90.14,27.3,11.6,1.33,22.76,17.69,52.33,5.32,0.57
92808,32,17,29.2,"110,964","20,726",41.2,57.1,1.5,22.8,14.3,4.3,92.21,24.8,7.9,1.46,23.87,19.91,49.93,4.39,0.44
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,76.45,26.9,34.9,1.97,5.9,47.6,43.67,0.22,0.64
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,18.11,8.3,52.8,3.77,7.55,58.49,28.3,1.89,0
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,86.97,27.6,21,1.81,31.83,28.75,30.92,6.15,0.54
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,86.35,25.8,29.2,2.02,22.62,38.19,34.15,2.69,0.33
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,86.39,26.3,23.2,1.83,23.72,34.22,37.5,2,0.73
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,66.25,25.9,50.5,2.7,11.76,61.03,22.55,0.74,1.22
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,90.49,26.9,18.6,0.17,25.17,31.08,37.5,5.57,0.51
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,91.71,26.5,16.8,1.12,51.28,23.8,20.29,3.19,0.32
92821,33,23.9,34.5,"80,163","37,840",38.3,50.4,1.2,16.8,28.4,3.2,89.35,25.5,24.1,0.8,23.09,38.55,31.73,5.02,0.81
92823,39,5,10.5,"124,712","4,104",42.1,38.1,0.1,38.3,20.1,3.4,,,,,,,,,
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,61.29,26.4,58.7,6.02,21.51,54.91,13.43,2.58,1.55
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,37.35,23.9,73.6,5.51,17.74,67.43,7.21,1.2,0.91
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,87.14,29.5,53.7,2.45,24.86,43.31,23.73,4.52,1.13
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,75.02,27.6,57.6,2.07,21.07,53.51,19.42,3.31,0.62
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,54.88,23.9,57.1,5.95,17.1,55.39,13.94,6.32,1.3
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,64.98,24.5,56.6,3.03,15.15,61.93,15.53,2.46,1.9
90620,30,25.3,33.8,"80,278","46,038",38.2,34.1,1.9,27.6,32.7,3.7,69,23.7,64.1,7.53,24.87,46.94,14.36,4.38,1.92
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,52.97,28.7,71.7,5.33,9.47,75.47,6.94,1.92,0.87
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,27.96,26.1,93.2,4.53,7.79,80.74,3.4,3.26,0.28
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,80.97,22.9,42.7,2.29,45.8,38.47,9.62,3.66,0.16
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,56.24,24.2,73.2,5.51,23.59,61.32,6.71,1.68,1.19
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,34.67,25.8,86.6,3.87,6.87,81.69,4.58,1.58,1.41
90621,31,41.8,51.4,"56,219","36,074",33.9,15.9,6.4,31.9,44.7,1.1,29.37,23.9,80.8,2.3,6.89,83.51,3.97,2.71,0.62
92626,22,32.8,43.7,"80,132","51,251",34.3,55,2.5,14.5,24.4,3.6,48.72,23.3,65.7,1.81,3.39,78.78,14,1.58,0.44
92626,22,32.8,43.7,"80,132","51,251",34.3,55,2.5,14.5,24.4,3.6,80.61,27.3,36.8,1.37,4.35,39.59,44.62,7.78,2.29
92627,23,42.1,52.8,"57,708","62,184",33.1,48.4,0.5,4.4,44.3,2.4,12.01,14,65.3,4.17,0.69,70.83,19.44,2.08,2.79
92627,23,42.1,52.8,"57,708","62,184",33.1,48.4,0.5,4.4,44.3,2.4,53.8,23.8,70.6,0.69,2.77,76.08,18.62,0.62,1.22
92679,30,4.9,10.1,"149,538","32,738",37.4,74.7,1.1,9,11.9,3.3,93.02,27.7,6.9,1.11,13.18,15.4,59.22,10.96,0.13
92679,30,4.9,10.1,"149,538","32,738",37.4,74.7,1.1,9,11.9,3.3,85.03,26.8,11.6,0.66,5.12,18.48,69.14,6.11,0.49
92679,30,4.9,10.1,"149,538","32,738",37.4,74.7,1.1,9,11.9,3.3,93.37,30,4.2,0.83,6.04,12.29,72.29,8.54,0.01
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,85.11,27,35.7,5.42,34.26,30.29,25.66,3.57,0.8
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,66.44,26.2,59.8,4.14,29.19,39.1,17.66,9.37,0.54
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,89.6,28.3,29.8,2.94,37.1,27.91,24.57,6.46,1.02
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,88.48,24.3,28.2,1.32,29.62,28.3,33.43,6.3,1.03
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,86.6,27.8,28.1,3.17,39.03,24.83,27.31,5.52,0.14
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,83.27,27.5,31.7,3.42,33.72,31.9,25.58,5.01,0.37
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,96.8,28.5,8.7,1.34,62.68,11.14,19.06,5.1,0.68
90630,31,19.7,26.6,"84,051","49,249",41.2,42.7,2.9,32,18.5,3.9,99.19,29.3,34.1,1.66,68.19,18.36,8.72,2.49,0.58
92624,25,19.4,26.5,"71,469","6,314",47.1,78.3,1.7,3,14.7,2.3,63.78,26.8,36.5,0.98,2.75,29.02,59.22,7.65,0.38
92629,30,21.2,28.3,"88,384","27,063",45.8,76.8,0.5,4.1,16.3,2.3,85.4,25.9,21.3,0.75,3.82,26.23,62.89,5.99,0.32
92629,30,21.2,28.3,"88,384","27,063",45.8,76.8,0.5,4.1,16.3,2.3,43.32,17.3,40.4,0,1.92,9.62,70.19,18.27,0
92708,28,20.5,29.3,"82,005","57,779",43.1,45.4,1,34.5,16.4,2.7,,,,,,,,,
92708,28,20.5,29.3,"82,005","57,779",43.1,45.4,1,34.5,16.4,2.7,,,,,,,,,
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,96.18,32.2,14.1,1.27,18.45,26.9,44.23,8.87,0.28
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,32.68,26,80.8,1.44,3.37,85.1,6.73,3.12,0.24
